Season,TeamID,TeamName,AdjO,AdjD,Tempo,Rating,Seed,SOS
2013,390,Colorado,107.269,92.4737,63.0028,14.7956,10,29.032
2013,391,Cincinnati,105.794,90.2087,62.2632,15.5856,10,29.557
2013,392,California,107.434,94.7044,63.887,12.7298,12,27.791
2013,393,Butler,110.071,95.2626,62.5561,14.8086,6,29.694
2013,394,Bucknell,107.882,94.4384,60.9891,13.4434,11,13.42
2013,396,Belmont,111.598,95.8476,65.3017,15.7507,11,15.327
2013,397,Arizona,114.263,93.7326,64.9417,20.5305,6,26.545
2013,398,Albany,102.346,101.191,61.1481,1.15535,15,11.678
2013,399,Akron,107.801,94.0583,64.6243,13.7427,12,14.733
2014,82,Iowa,120.152,99.1218,69.1598,21.0299,11,30.549
2014,127,Mount St. Mary's,107.491,111.241,68.4474,-3.75021,16,14.292
2014,203,Texas Southern,106.018,112.768,65.8018,-6.75033,16,8.739
2014,244,Xavier,113.691,98.6757,64.4463,15.0151,12,29.174
2014,401,Wofford,100.924,102.947,60.7578,-2.02301,15,12.999
2014,402,Wisconsin,120.678,96.8522,62.7652,23.8262,2,32.853
2014,403,Wichita St.,117.117,91.937,63.5718,25.1804,1,15.817
2014,404,Western Michigan,106.443,102.024,65.2493,4.41973,14,12.19
2014,405,Weber St.,106.025,106.516,63.2017,-0.49027,16,9.596
2014,406,Virginia,113.85,87.4218,59.6528,26.4285,1,30.369
2014,407,Villanova,117.154,91.8909,65.8913,25.2627,2,27.216
2014,408,VCU,108.679,88.4655,69.3132,20.2135,5,23.556
2014,409,UCLA,118.14,95.8826,68.6469,22.2575,4,25.87
2014,410,Tulsa,105.972,96.6323,67.1059,9.33939,13,17.432
2014,412,Texas,110.262,95.2735,67.2135,14.9889,7,29.843
2014,413,Tennessee,115.185,93.4414,62.0374,21.7438,11,27.83
2014,414,Syracuse,114.707,93.2029,59.7435,21.5042,3,28.889
2014,415,Stephen F. Austin,111.44,100.651,61.7091,10.7884,12,7.349
2014,416,Stanford,113.435,97.4392,65.271,15.9959,10,28.957
2014,417,San Diego St.,109.055,89.2312,62.8054,19.8236,4,22.259
2014,418,Saint Louis,105.599,89.8073,65.5822,15.792,5,21.668
2014,419,Saint Joseph's,111.261,98.2332,64.4393,13.0273,10,22.509
2014,420,Providence,114.031,99.2945,63.2914,14.7367,11,27.234
2014,421,Pittsburgh,116.412,94.8924,62.7245,21.5198,9,27.298
2014,422,Oregon,118.258,99.4749,67.8101,18.783,7,25.655
2014,423,Oklahoma St.,115.772,94.2393,66.9981,21.5328,9,28.791
2014,424,Oklahoma,117.886,99.4806,69.9669,18.4058,5,29.271
2014,425,Ohio St.,109.354,87.6797,64.0434,21.6743,6,28.439
2014,426,North Dakota St.,116.004,103.42,63.0184,12.5832,12,14.3
2014,427,North Carolina St.,113.205,102.658,64.734,10.5467,12,29.638
2014,428,North Carolina Central,107.276,98.9836,62.708,8.29208,14,10.219
2014,429,North Carolina,111.545,93.1571,69.426,18.3881,6,30.458
2014,430,New Mexico St.,112.746,102.113,65.3613,10.6331,13,13.619
2014,431,New Mexico,113.782,96.2346,64.7417,17.5475,7,21.24
2014,432,Nebraska,108.82,95.6836,64.698,13.1363,11,31.541
2014,434,Milwaukee,104.63,104.266,65.9973,0.3633,15,13.476
2014,435,Michigan St.,118.203,94.4143,64.3969,23.7886,4,32.172
2014,436,Michigan,122.369,99.5935,61.5484,22.7757,2,36.032
2014,437,Mercer,108.78,101.313,63.9334,7.46633,14,11.039
2014,438,Memphis,111.252,96.3212,67.8621,14.9304,8,28.502
2014,439,Massachusetts,109.841,95.6537,70.3142,14.1875,6,24.043
2014,440,Manhattan,106.544,96.9886,68.0296,9.55527,13,12.444
2014,441,Louisville,119.102,88.5345,67.4981,30.5677,4,21.304
2014,442,Louisiana Lafayette,109.939,104.85,68.8604,5.08877,14,16.225
2014,443,Kentucky,116.202,95.0512,64.6236,21.1505,8,29.5
2014,444,Kansas St.,108.305,93.9099,63.6653,14.3949,9,28.247
2014,445,Kansas,119.974,94.5731,66.8907,25.4011,2,35.326
2014,446,Iowa St.,116.764,95.8121,70.4795,20.9515,3,31.563
2014,448,Harvard,112.027,94.7095,64.1253,17.3178,12,13.951
2014,449,Gonzaga,113.594,92.9558,64.5603,20.6386,8,19.867
2014,450,George Washington,110.212,95.9821,65.8095,14.2297,9,24.145
2014,451,Florida,116.216,88.4056,61.5519,27.8106,1,29.067
2014,452,Eastern Kentucky,111.315,108.295,64.6059,3.01993,15,12.669
2014,453,Duke,124.75,99.4399,64.8311,25.3098,3,30.879
2014,454,Delaware,111.299,105.513,70.5569,5.78601,13,15.098
2014,455,Dayton,113.694,100.71,63.8792,12.9838,11,21.556
2014,456,Creighton,125.701,100.913,63.9037,24.7882,3,26.415
2014,457,Connecticut,111.355,92.2385,63.4064,19.1162,7,27.116
2014,458,Colorado,107.9,95.4275,65.097,12.4727,8,28.422
2014,459,Coastal Carolina,97.0064,102.979,65.898,-5.97261,16,9.213
2014,460,Cincinnati,109.197,90.1186,61.2764,19.0788,5,24.925
2014,461,Cal Poly,103.247,103.846,58.8564,-0.59937,16,19.389
2014,462,BYU,114.713,99.9591,71.172,14.7544,10,24.303
2014,463,Baylor,118.684,100.799,61.1487,17.8854,6,30.866
2014,464,Arizona St.,110.175,94.7808,67.6129,15.3941,10,27.225
2014,465,Arizona,115.193,84.7964,63.1175,30.3964,1,28.319
2014,466,American,103.925,98.0491,59.8927,5.87548,15,13.329
2014,467,Albany,102.179,103.893,61.7185,-1.71363,16,10.783
2015,17,Boise St.,111.769,97.7869,62.8256,13.9824,11,19.11
2015,25,BYU,119.356,101.562,69.7923,17.7947,11,21.629
2015,106,Manhattan,101.932,101.19,67.2455,0.742583,16,10.881
2015,141,North Florida,108.032,105.12,66.7256,2.91181,16,14.08
2015,468,Xavier,115.283,96.6313,65.1714,18.6517,6,30.82
2015,469,Wyoming,104.478,98.0741,58.648,6.40364,12,16.07
2015,470,Wofford,104.909,98.5115,60.5424,6.39782,12,14.245
2015,471,Wisconsin,126.815,93.2904,58.0767,33.5251,1,30.284
2015,472,Wichita St.,114.962,93.3065,61.4547,21.6555,7,18.668
2015,473,West Virginia,113.252,94.4993,67.9793,18.7531,5,29.931
2015,474,Virginia,115.318,84.4292,57.5332,30.8885,2,30.179
2015,475,Villanova,122.473,91.5163,63.8347,30.9562,1,27.643
2015,476,VCU,110.62,94.1043,66.5049,16.5157,7,24.351
2015,477,Valparaiso,106.629,95.6594,62.1996,10.9697,13,11.044
2015,478,Utah,116.433,89.5299,60.3923,26.9035,5,27.56
2015,479,UCLA,112.266,98.1315,65.4935,14.1346,11,29.935
2015,480,UC Irvine,105.818,98.9592,63.3775,6.85898,13,16.828
2015,481,UAB,104.585,101.758,64.4025,2.82779,14,16.263
2015,482,Texas Southern,103.049,106.918,62.9114,-3.8688,15,17.067
2015,483,Texas,112.877,92.759,61.7245,20.1184,11,31.601
2015,484,Stephen F. Austin,114.494,100.484,65.2365,14.0106,12,12.66
2015,485,St. John's,110.125,95.8018,66.1943,14.3233,9,32.181
2015,486,SMU,113.524,95.4867,62.8424,18.0372,6,20.21
2015,487,San Diego St.,104.401,88.1829,59.9465,16.2186,8,19.89
2015,488,Robert Morris,102.327,103.869,65.0415,-1.54229,16,11.81
2015,489,Purdue,110.824,96.8436,63.9932,13.9802,9,29.197
2015,490,Providence,112.954,95.3871,64.8656,17.5673,6,33.586
2015,491,Oregon,114.457,101.273,66.1195,13.1844,8,26.458
2015,492,Oklahoma St.,111.825,95.6458,62.7105,16.1789,9,32.538
2015,493,Oklahoma,111.785,87.6854,66.9861,24.1001,3,33.364
2015,494,Ohio St.,115.312,94.3058,65.1703,21.0066,10,28.047
2015,495,Notre Dame,124.623,100.552,63.2851,24.0703,3,30.379
2015,496,Northern Iowa,115.17,94.2192,58.014,20.9503,5,17.742
2015,497,Northeastern,107.892,103.071,63.0556,4.82045,14,12.624
2015,499,North Dakota St.,102.68,102.079,60.2617,0.601364,15,11.808
2015,500,North Carolina St.,114.001,98.6377,63.8463,15.3629,8,32.14
2015,501,North Carolina,117.921,94.1249,69.0232,23.7959,4,38.128
2015,502,New Mexico St.,106.825,99.8197,62.9742,7.0055,15,12.832
2015,503,Mississippi,114.568,100.141,65.6482,14.4267,11,25.591
2015,504,Michigan St.,115.973,95.052,62.8407,20.9213,7,31.101
2015,505,Maryland,111.125,94.9328,63.7514,16.1924,4,29.027
2015,507,LSU,108.743,94.7996,69.0966,13.9432,9,22.949
2015,508,Louisville,108.601,88.176,64.8006,20.4245,4,32.346
2015,509,Lafayette,112.691,114.45,64.3104,-1.75874,16,11.111
2015,510,Kentucky,121.27,83.8367,61.9696,37.4333,1,27.097
2015,511,Kansas,114.271,90.5293,66.6617,23.7421,2,37.228
2015,512,Iowa St.,120.166,97.135,69.3108,23.031,3,33.687
2015,513,Iowa,113.359,95.1085,63.3054,18.251,7,30.508
2015,514,Indiana,119.285,105.478,66.0482,13.8074,10,28.304
2015,515,Harvard,103.686,94.9442,61.137,8.74154,13,14.711
2015,516,Hampton,96.0398,104.551,68.6346,-8.51136,16,9.527
2015,517,Gonzaga,121.92,92.9958,64.2083,28.9239,2,20.733
2015,518,Georgia St.,110.463,100.687,62.5745,9.77537,14,13.113
2015,519,Georgia,109.524,94.1302,63.6563,15.3937,10,28.552
2015,520,Georgetown,113.166,93.597,63.7582,19.5694,4,32.914
2015,521,Eastern Washington,112.165,109.197,67.9604,2.96737,13,12.026
2015,522,Duke,124.253,94.9453,65.6368,29.3074,1,33.93
2015,523,Dayton,108.983,95.0972,63.3147,13.8856,11,18.021
2015,524,Davidson,120.481,103.662,66.5178,16.8188,10,20.72
2015,525,Coastal Carolina,105.424,103.803,63.6717,1.6211,16,9.135
2015,526,Cincinnati,108.353,94.1045,59.2099,14.2488,8,18.539
2015,528,Butler,110.554,90.9269,63.0408,19.6267,6,31.075
2015,529,Buffalo,111.344,99.0045,68.4522,12.339,12,17.477
2015,531,Belmont,109.115,107.619,66.5706,1.49515,15,11.943
2015,532,Baylor,117.192,93.7123,61.2742,23.4796,3,31.828
2015,533,Arkansas,114.941,97.964,69.1346,16.9767,5,25.539
2015,534,Arizona,118.227,85.9123,65.5943,32.3143,2,24.455
2015,535,Albany,106.463,103.431,60.7359,3.03231,14,9.985
2016,54,Fairleigh Dickinson,104.836,114.583,71.1346,-9.74686,16,9.645
2016,189,Southern,100.906,106.217,68.9507,-5.31079,16,8.427
2016,206,Tulsa,111.352,99.564,68.4348,11.788,11,22.502
2016,225,Vanderbilt,114.458,94.5381,67.7217,19.9195,11,29.795
2016,536,Yale,109.51,95.6837,65.9753,13.8265,12,15.942
2016,537,Xavier,117.096,95.3858,71.9214,21.71,2,29.509
2016,538,Wisconsin,111.769,95.4038,63.2633,16.3651,7,29.577
2016,539,Wichita St.,111.743,90.5918,65.8499,21.1508,11,18.276
2016,540,West Virginia,116.39,90.4754,69.3697,25.9146,3,34.85
2016,541,Weber St.,103.593,100.851,66.9958,2.74146,15,9.167
2016,542,Virginia,120.224,91.1288,60.6947,29.0952,1,36.199
2016,543,Villanova,118.299,91.552,66.5578,26.7471,2,30.779
2016,544,VCU,110.984,94.769,69.4498,16.2152,10,20.513
2016,546,Utah,115.673,97.5601,65.2107,18.1129,3,30.751
2016,547,USC,113.901,99.116,71.1914,14.7848,8,26.984
2016,548,UNC Wilmington,110.051,100.792,70.1618,9.25855,13,13.73
2016,549,UNC Asheville,103.529,99.3166,70.1811,4.21193,15,10.414
2016,551,Texas Tech,113.846,99.1212,65.9989,14.7244,8,32.532
2016,552,Texas A&M,114.159,92.3528,66.5488,21.8057,3,27.831
2016,553,Texas,112.821,95.7146,65.1637,17.1061,6,36.005
2016,554,Temple,106.619,98.2712,65.9852,8.34785,10,24.923
2016,555,Syracuse,111.357,95.507,64.9033,15.8501,10,30.281
2016,556,Stony Brook,107.481,98.9433,66.9582,8.53773,13,11.251
2016,557,Stephen F. Austin,111.339,96.9336,67.4268,14.405,14,9.477
2016,559,South Dakota St.,110.826,101.245,68.2819,9.58182,12,12.136
2016,560,Seton Hall,111.433,93.7641,69.4734,17.6691,6,30.728
2016,561,Saint Joseph's,113.435,98.7988,70.3117,14.6358,8,21.526
2016,562,Purdue,117.0,92.4061,67.5995,24.5939,5,26.889
2016,563,Providence,109.321,95.7275,68.4903,13.5932,9,31.166
2016,564,Pittsburgh,115.484,99.2827,65.557,16.2013,10,31.513
2016,565,Oregon St.,110.836,98.3992,67.1452,12.4371,7,30.461
2016,566,Oregon,119.63,96.8455,68.0532,22.7847,1,27.638
2016,567,Oklahoma,117.285,92.4357,69.8681,24.849,2,35.834
2016,568,Notre Dame,119.69,103.709,64.933,15.9813,6,31.682
2016,569,Northern Iowa,108.298,98.2039,62.3968,10.0945,11,21.49
2016,570,North Carolina,121.139,93.1009,71.0747,28.0379,1,32.034
2016,571,Middle Tennessee,103.144,99.21,67.5556,3.93408,15,12.345
2016,572,Michigan St.,123.022,93.3408,66.3201,29.6807,2,26.632
2016,573,Michigan,115.094,100.54,65.9134,14.5538,11,29.236
2016,574,Miami FL,118.848,95.9995,65.897,22.848,3,32.355
2016,575,Maryland,116.294,95.5806,67.2907,20.7136,5,28.313
2016,576,Little Rock,108.951,95.6244,63.2633,13.3265,12,13.219
2016,577,Kentucky,122.508,97.3082,66.9955,25.1996,4,28.159
2016,578,Kansas,120.379,90.575,68.811,29.804,1,35.686
2016,579,Iowa St.,121.033,99.9576,71.0322,21.0754,4,34.953
2016,580,Iowa,116.298,94.9421,68.812,21.3563,7,29.23
2016,581,Iona,110.602,102.768,71.7927,7.8333,13,13.931
2016,582,Indiana,120.855,98.0589,67.7325,22.7957,5,23.197
2016,583,Holy Cross,97.0369,108.525,63.6033,-11.4879,16,9.645
2016,584,Hawaii,108.243,96.5071,70.5206,11.736,13,13.153
2016,585,Hampton,99.7519,106.561,71.2725,-6.80879,16,8.629
2016,586,Green Bay,108.225,104.236,76.1219,3.98885,14,15.675
2016,587,Gonzaga,116.44,97.1644,67.1988,19.2756,11,20.236
2016,588,Fresno St.,107.084,100.385,68.9375,6.69862,14,17.899
2016,589,Florida Gulf Coast,102.917,104.307,66.5831,-1.39023,16,11.006
2016,591,Duke,121.786,99.7328,67.5008,22.0532,4,32.331
2016,592,Dayton,106.934,93.5907,67.8498,13.3434,7,20.789
2016,593,Connecticut,111.651,92.899,65.7403,18.752,9,23.62
2016,594,Colorado,108.785,95.1948,68.9529,13.5905,8,26.719
2016,595,Cincinnati,110.035,92.8755,64.1147,17.1593,9,23.448
2016,596,Chattanooga,107.156,99.7384,66.1763,7.41784,12,11.639
2016,597,California,112.902,93.2625,68.0218,19.6396,4,27.208
2016,598,Cal St. Bakersfield,103.37,96.8714,67.6197,6.49871,15,10.513
2016,599,Butler,117.318,101.468,67.7286,15.8497,9,29.739
2016,600,Buffalo,105.541,102.83,71.9828,2.71119,14,17.81
2016,601,Baylor,118.756,98.8407,66.4547,19.9152,5,35.471
2016,602,Austin Peay,104.005,109.104,69.3154,-5.09934,16,12.023
2016,603,Arizona,117.368,95.4851,68.3189,21.8831,6,25.107
2017,133,New Orleans,100.844,101.362,66.1458,-0.51777,16,11.906
2017,137,North Carolina Central,102.796,101.835,66.3643,0.961015,16,6.379
2017,166,Providence,108.021,95.1217,66.3485,12.8992,11,29.678
2017,231,Wake Forest,120.873,103.6,70.4705,17.2722,11,34.379
2017,604,Xavier,114.744,99.4255,67.1917,15.3189,11,32.401
2017,605,Wisconsin,113.589,91.2963,63.2884,22.2926,8,31.468
2017,606,Winthrop,106.436,101.809,70.9519,4.62694,13,9.847
2017,607,Wichita St.,119.636,93.2236,68.6272,26.4121,10,17.09
2017,608,West Virginia,116.472,89.6731,69.8998,26.7991,4,32.564
2017,610,Virginia Tech,117.358,102.419,68.2782,14.9395,9,32.173
2017,611,Virginia,113.686,87.0194,58.8864,26.6671,5,35.989
2017,612,Villanova,122.753,91.9756,63.9872,30.7772,1,30.578
2017,613,Vermont,110.832,98.9477,64.3336,11.8847,13,12.311
2017,614,VCU,110.018,95.716,68.1834,14.3025,10,18.914
2017,615,Vanderbilt,112.303,96.065,65.5596,16.2376,9,33.443
2017,616,USC,112.508,100.168,68.8968,12.3407,11,23.057
2017,617,UNC Wilmington,117.706,105.319,70.0795,12.3867,12,13.569
2017,618,UCLA,122.757,99.8057,73.179,22.9515,3,23.941
2017,619,UC Davis,97.8508,102.603,68.4821,-4.75235,16,9.044
2017,620,Troy,109.892,107.217,68.0509,2.67571,15,11.532
2017,621,Texas Southern,103.622,107.286,68.4526,-3.66476,16,15.142
2017,622,South Dakota St.,110.782,112.116,67.0521,-1.33359,16,13.118
2017,623,South Carolina,105.546,88.5163,68.211,17.0302,7,27.468
2017,624,SMU,120.073,94.8141,63.5675,25.2591,6,22.062
2017,625,Seton Hall,109.8,95.8517,67.2845,13.9487,9,32.687
2017,626,Saint Mary's,118.894,94.2568,59.2901,24.6377,7,18.282
2017,627,Rhode Island,110.668,95.0527,66.1243,15.6156,11,20.094
2017,628,Purdue,116.912,92.6889,68.8912,24.2236,4,29.59
2017,630,Princeton,109.396,96.8962,63.1679,12.5002,12,13.417
2017,631,Oregon,117.728,93.9002,66.7169,23.8276,3,23.71
2017,632,Oklahoma St.,124.834,102.73,70.289,22.1043,10,38.667
2017,633,Notre Dame,118.891,97.7973,67.0898,21.0939,5,34.028
2017,634,Northwestern,111.189,95.6778,65.1075,15.511,8,28.272
2017,635,Northern Kentucky,106.647,105.311,67.8323,1.33605,15,10.902
2017,636,North Dakota,102.854,103.166,71.25,-0.31127,15,8.396
2017,638,North Carolina,122.075,94.0654,70.6955,28.0091,1,35.516
2017,640,New Mexico St.,110.052,102.738,67.51,7.31463,14,10.347
2017,641,Nevada,114.477,101.135,69.6483,13.3415,12,15.312
2017,642,Mount St. Mary's,98.9775,103.211,66.8082,-4.23312,16,15.979
2017,643,Minnesota,109.574,92.9833,69.3901,16.5907,5,28.647
2017,644,Middle Tennessee,111.64,96.9823,64.2498,14.6582,12,12.053
2017,645,Michigan St.,110.569,95.5936,66.7308,14.9753,9,33.378
2017,646,Michigan,121.592,98.9742,62.8409,22.618,7,31.879
2017,647,Miami FL,110.386,93.4254,62.9821,16.9602,8,33.96
2017,648,Maryland,113.565,98.7271,67.0658,14.838,6,27.505
2017,649,Marquette,120.943,103.371,69.9346,17.5711,10,30.575
2017,650,Louisville,117.179,90.4602,67.9905,26.7186,2,35.79
2017,651,Kentucky,119.139,91.8728,72.7658,27.2664,2,30.841
2017,652,Kent St.,104.421,102.687,68.2714,1.73415,14,11.162
2017,653,Kansas St.,112.038,94.4839,66.1487,17.5538,11,34.368
2017,654,Kansas,120.833,94.8585,70.2533,25.975,1,35.994
2017,655,Jacksonville St.,105.363,104.78,63.5728,0.583245,15,12.694
2017,656,Iowa St.,119.541,96.4283,68.1638,23.113,5,39.139
2017,657,Iona,110.197,106.195,70.4839,4.00176,14,12.569
2017,658,Gonzaga,120.711,87.6571,70.022,33.0538,1,19.459
2017,659,Florida St.,116.738,93.9951,70.7622,22.7426,3,32.378
2017,660,Florida Gulf Coast,109.563,104.547,65.2507,5.016,14,12.991
2017,661,Florida,115.851,89.4618,68.8208,26.3891,4,33.955
2017,662,East Tennessee St.,107.974,96.4902,70.0234,11.4836,13,13.051
2017,663,Duke,120.988,95.8991,67.9699,25.0887,2,37.527
2017,664,Dayton,112.3,96.6262,68.5788,15.6735,7,19.632
2017,665,Creighton,115.639,96.0487,70.8829,19.5902,6,29.959
2017,666,Cincinnati,114.215,91.8982,63.7687,22.3165,6,23.092
2017,667,Butler,117.971,97.0613,65.3305,20.9097,4,32.565
2017,668,Bucknell,109.074,100.358,69.6888,8.71601,13,12.194
2017,669,Baylor,117.289,92.281,63.0844,25.0078,3,37.002
2017,670,Arkansas,116.639,101.04,69.4151,15.5987,8,28.939
2017,671,Arizona,117.585,94.8418,65.6678,22.7427,2,25.711
2018,9,Arizona St.,117.651,102.937,71.5605,14.714,11,22.863
2018,98,LIU Brooklyn,103.335,111.135,71.3779,-7.80028,16,5.293
2018,137,North Carolina Central,98.1525,110.889,64.9456,-12.7366,16,6.345
2018,212,UCLA,116.447,102.063,70.5038,14.3834,11,25.311
2018,672,Xavier,120.74,99.0492,70.4307,21.6909,1,31.853
2018,673,Wright St.,101.068,98.251,68.2124,2.81674,14,11.684
2018,674,Wichita St.,121.925,101.857,68.6357,20.068,4,24.125
2018,675,West Virginia,119.151,97.3766,69.0413,21.7748,5,33.146
2018,676,Virginia Tech,115.016,98.3773,68.6757,16.6388,8,29.946
2018,677,Virginia,116.528,84.3753,59.1912,32.1527,1,30.429
2018,678,Villanova,127.384,95.9749,68.277,31.4091,1,32.489
2018,679,UNC Greensboro,105.672,96.6156,64.9776,9.0562,13,12.559
2018,680,UMBC,103.389,105.297,68.1857,-1.9086,16,11.536
2018,682,Texas Tech,114.03,92.0873,66.5709,21.9424,3,31.897
2018,683,Texas Southern,105.281,112.94,71.5742,-7.659,16,18.818
2018,684,Texas A&M,111.204,94.2949,69.0256,16.9086,7,33.417
2018,685,Texas,109.372,93.914,65.2086,15.4577,10,36.484
2018,686,Tennessee,114.839,92.6901,66.1739,22.1486,3,32.934
2018,687,TCU,120.625,101.705,68.7039,18.9201,6,31.458
2018,688,Syracuse,107.705,94.1122,63.3993,13.5929,11,29.15
2018,689,Stephen F. Austin,104.983,99.4206,71.1416,5.56289,14,9.583
2018,690,St. Bonaventure,112.288,101.093,69.2408,11.1954,11,18.499
2018,691,South Dakota St.,114.629,104.038,70.2629,10.5907,12,15.634
2018,692,Seton Hall,116.335,98.9994,69.3438,17.3352,8,32.678
2018,693,San Diego St.,111.286,97.1358,68.6523,14.1504,11,19.129
2018,694,Rhode Island,111.71,97.328,68.6547,14.3818,7,19.269
2018,695,Radford,103.581,103.629,62.7351,-0.04778,16,12.213
2018,696,Purdue,123.248,96.5818,67.2291,26.6663,2,30.493
2018,697,Providence,108.926,97.0075,67.0963,11.9189,10,34.553
2018,698,Penn,103.553,99.8577,68.8538,3.69539,16,10.435
2018,699,Oklahoma,115.128,100.709,75.8225,14.419,10,35.193
2018,700,Ohio St.,116.15,95.0408,66.3996,21.1094,5,29.904
2018,701,North Carolina St.,116.426,101.294,71.3548,15.1323,9,28.427
2018,703,North Carolina,121.959,96.9241,70.9501,25.0348,2,39.014
2018,704,New Mexico St.,108.457,94.9001,68.2276,13.5573,12,14.546
2018,705,Nevada,119.901,101.72,69.4886,18.1814,7,19.663
2018,706,Murray St.,113.139,100.444,67.3002,12.6951,12,10.363
2018,707,Montana,110.144,99.3132,67.9708,10.8304,14,13.047
2018,708,Missouri,113.275,97.803,65.6199,15.4717,8,29.725
2018,709,Michigan St.,119.983,93.6364,67.1449,26.3461,3,27.212
2018,710,Michigan,115.9,92.7095,64.3592,23.1909,3,32.027
2018,711,Miami FL,113.309,97.5988,67.0632,15.7103,6,28.51
2018,712,Marshall,109.328,103.944,74.8308,5.38402,13,16.115
2018,713,Loyola Chicago,111.331,96.1911,65.3221,15.1402,11,14.914
2018,715,Lipscomb,103.793,103.43,74.8966,0.363623,15,15.067
2018,716,Kentucky,116.426,96.019,68.5818,20.4069,5,31.972
2018,717,Kansas St.,112.178,97.4236,65.5437,14.7543,9,31.68
2018,718,Kansas,120.933,97.6938,68.4279,23.2388,1,34.024
2018,719,Iona,110.261,107.388,70.6965,2.87263,15,11.688
2018,720,Houston,115.787,95.2473,68.2176,20.5396,6,20.996
2018,721,Gonzaga,119.824,95.0891,68.9851,24.7352,4,19.117
2018,722,Georgia St.,109.045,101.835,66.8969,7.20921,15,9.801
2018,723,Florida St.,115.822,99.9984,71.6051,15.8239,9,29.762
2018,724,Florida,115.14,96.4262,66.7986,18.7137,6,31.853
2018,725,Duke,122.602,93.467,70.0021,29.1348,2,31.36
2018,726,Davidson,117.399,102.494,64.1645,14.9051,12,18.185
2018,727,Creighton,116.454,99.1744,70.8444,17.2792,8,32.808
2018,728,College of Charleston,109.887,105.153,64.6463,4.73418,13,10.655
2018,729,Clemson,113.774,93.5052,65.6205,20.2693,5,31.364
2018,730,Cincinnati,113.155,86.158,64.6798,26.9966,2,21.576
2018,731,Cal St. Fullerton,104.984,103.669,69.5384,1.3154,15,12.991
2018,732,Butler,115.758,97.8916,67.8456,17.8667,10,35.194
2018,733,Buffalo,114.284,103.791,72.8022,10.4931,13,14.057
2018,734,Bucknell,109.182,102.368,71.4452,6.8137,14,12.477
2018,735,Auburn,118.196,97.5614,72.2946,20.6348,4,25.991
2018,736,Arkansas,117.32,101.685,69.6899,15.635,7,30.695
2018,738,Arizona,119.012,99.6425,67.313,19.3692,4,22.509
2018,739,Alabama,108.459,94.6334,68.7962,13.8252,9,30.311
2019,137,North Carolina Central,96.6416,108.528,65.2069,-11.8864,16,9.393
2019,164,Prairie View A&M,101.53,105.838,70.961,-4.30871,16,9.729
2019,192,St. John's,109.671,100.92,70.4832,8.75182,11,22.897
2019,198,Temple,108.851,99.4587,68.7589,9.3923,11,23.835
2019,740,Yale,111.702,103.115,70.7049,8.58693,14,14.894
2019,741,Wofford,118.357,97.6422,65.6363,20.7146,7,18.861
2019,742,Wisconsin,110.809,87.134,63.61,23.675,5,36.867
2019,743,Washington,106.98,93.6134,65.8589,13.3669,9,23.31
2019,744,Virginia Tech,118.433,93.9634,63.2505,24.4696,4,30.716
2019,745,Virginia,123.571,87.9163,59.2665,35.6552,1,33.411
2019,746,Villanova,116.973,98.1987,63.6099,18.7745,6,25.545
2019,747,Vermont,107.949,99.2286,65.3218,8.72064,13,10.844
2019,748,VCU,104.312,88.6222,68.1835,15.6895,8,17.529
2019,749,Utah St.,112.966,96.3467,67.7963,16.6198,8,16.722
2019,750,UCF,110.31,95.7335,64.7843,14.5761,9,22.705
2019,751,UC Irvine,106.606,97.144,65.0838,9.46217,13,10.843
2019,752,Texas Tech,112.694,85.9468,66.5403,26.7476,3,29.682
2019,753,Tennessee,122.479,95.4987,67.703,26.98,2,34.04
2019,755,Syracuse,110.213,93.9133,66.0629,16.3,8,30.432
2019,757,Seton Hall,109.303,96.3961,68.9235,12.9072,10,26.683
2019,758,Saint Mary's,114.634,96.9231,62.6466,17.7106,11,22.544
2019,759,Saint Louis,102.575,96.3024,66.0798,6.27254,13,17.33
2019,760,Purdue,121.093,95.0422,65.6263,26.0512,3,35.323
2019,762,Oregon,107.7,92.5481,64.0656,15.1521,12,21.269
2019,763,Old Dominion,101.929,96.3508,64.2892,5.57853,14,11.544
2019,764,Oklahoma,109.401,93.8663,68.6808,15.5345,9,35.499
2019,765,Ohio St.,109.268,94.1896,65.6907,15.0781,11,33.733
2019,766,Northern Kentucky,109.235,102.676,67.9179,6.55918,14,11.952
2019,767,Northeastern,111.465,102.718,66.0293,8.74685,13,14.55
2019,768,North Dakota St.,106.552,109.751,64.7859,-3.19855,16,14.601
2019,770,North Carolina,119.872,90.701,74.2921,29.171,1,36.978
2019,771,New Mexico St.,112.605,99.0173,65.5861,13.588,12,10.958
2019,772,Nevada,114.0,95.0771,69.2146,18.9229,7,15.433
2019,773,Murray St.,112.038,98.706,69.0116,13.3317,12,12.081
2019,774,Montana,107.36,103.814,66.5497,3.54691,15,9.661
2019,775,Mississippi St.,117.395,96.7173,67.4194,20.6776,5,32.171
2019,776,Mississippi,112.779,97.6963,68.3346,15.0831,8,28.95
2019,777,Minnesota,110.671,96.2136,67.4509,14.4575,10,34.824
2019,778,Michigan St.,121.729,90.3679,67.4035,31.3607,2,37.031
2019,779,Michigan,115.516,86.081,64.4257,29.4352,2,32.909
2019,780,Maryland,113.82,93.8429,65.6376,19.9776,6,33.402
2019,781,Marquette,114.15,95.7294,68.5839,18.4207,5,24.34
